symbol,name,lastSale,marketCap,ipoYear,sector,industry,summary
ARC,"ARC Document Solutions, Inc.",4.17,$196.11M,2004,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/arc
ARCX,Arc Logistic Partners LP,10.23,$196.98M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/arcx
MT,ArcelorMittal,4.26,$10.45B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mt
ARH^C,Arch Capital Group Ltd.,26.66,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arh^c
ADM,Archer-Daniels-Midland Company,36.47,$21.66B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/adm
AROC,"Archrock, Inc.",6.9,$480.45M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/aroc
ARCO,Arcos Dorados Holdings Inc.,3.47,$730.57M,2011,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arco
ASC,Ardmore Shipping Corporation,8.02,$209.4M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/asc
AFC,Ares Capital Corporation,25.57,$204.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afc
ARU,Ares Capital Corporation,25.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aru
ACRE,Ares Commercial Real Estate Corporation,10.72,$306.7M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/acre
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",13.25,$227.45M,2012,n/a,n/a,http://www.nasdaq.com/symbol/ardc
ARES,Ares Management L.P.,14.14,$3.01B,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/ares
AGX,"Argan, Inc.",34.13,$506.03M,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/agx
ANET,"Arista Networks, Inc.",59.01,$4.03B,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/anet
AI,Arlington Asset Investment Corp,13.49,$309.96M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/ai
AIC,Arlington Asset Investment Corp,19.0999,n/a,2015,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aic
AIW,Arlington Asset Investment Corp,18.7,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aiw
AHH,"Armada Hoffler Properties, Inc.",11.16,$335.65M,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/ahh
ARR,"ARMOUR Residential REIT, Inc.",21.1,$774M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arr
ARR^A,"ARMOUR Residential REIT, Inc.",21.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^a
ARR^B,"ARMOUR Residential REIT, Inc.",20.4699,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^b
AFI$,"Armstrong Flooring, Inc.",12.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afi$
AWI,Armstrong World Industries Inc,45.05,$2.5B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/awi
AWI$,Armstrong World Industries Inc,38.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/awi$
ARW,"Arrow Electronics, Inc.",62.74,$5.71B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/arw
AJG,Arthur J. Gallagher & Co.,43.98,$7.79B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ajg
APAM,Artisan Partners Asset Management Inc.,28.87,$2.15B,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/apam
ASA,ASA Gold and Precious Metals Limited,9.91,$191.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asa
ABG,Asbury Automotive Group Inc,59.81,$1.48B,2002,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/abg
AHP,"Ashford Hospitality Prime, Inc.",10.04,$285.86M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ahp
AHT,Ashford Hospitality Trust Inc,5.76,$549.91M,2003,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aht
AHT^A,Ashford Hospitality Trust Inc,24.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^a
AHT^D,Ashford Hospitality Trust Inc,23.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^d
AHT^E,Ashford Hospitality Trust Inc,24.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^e
ASH,Ashland Inc.,107.22,$6.78B,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/ash
APB,"Asia Pacific Fund, Inc. (The)",9.524,$98.52M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apb
GRR,"Asia Tigers Fund, Inc. (The)",9.04,$31.91M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grr
ASPN,"Aspen Aerogels, Inc.",4.44,$102.94M,2014,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/aspn
AHL,Aspen Insurance Holdings Limited,46.69,$2.85B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ahl
AHL^A,Aspen Insurance Holdings Limited,24.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^a
AHL^B,Aspen Insurance Holdings Limited,26.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^b
AHL^C,Aspen Insurance Holdings Limited,26.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^c
ASB,Associated Banc-Corp,18.08,$2.71B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asb
ASB^B,Associated Banc-Corp,25.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^b
ASB^C,Associated Banc-Corp,25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^c
AC,"Associated Capital Group, Inc.",27.64,$680.92M,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ac
AIZ,"Assurant, Inc.",77.18,$5B,2004,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/aiz
AGO,Assured Guaranty Ltd.,24.96,$3.39B,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ago
AGO^B,Assured Guaranty Ltd.,26.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^b
AGO^E,Assured Guaranty Ltd.,25.7194,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^e
AGO^F,Assured Guaranty Ltd.,25.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^f
AF,Astoria Financial Corporation,15.5,$1.57B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/af
AF^C,Astoria Financial Corporation,25.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/af^c
AZN,Astrazeneca PLC,28,$70.8B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/azn
T,AT&T Inc.,38.88,$239.16B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/t
ATTO,Atento S.A.,7.29,$536.69M,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atto
AT,Atlantic Power Corporation,2.43,$296.24M,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/at
ARP,"Atlas Resource Partners, L.P.",0.68,$69.65M,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arp
ARP^D,"Atlas Resource Partners, L.P.",4.57,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arp^d
ARP^E,"Atlas Resource Partners, L.P.",5.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arp^e
ATO,Atmos Energy Corporation,72.38,$7.39B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ato
ATW,"Atwood Oceanics, Inc.",8.43,$546M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/atw
AUO,AU Optronics Corp,2.86,$2.75B,2002,Technology,Semiconductors,http://www.nasdaq.com/symbol/auo
ATHM,Autohome Inc.,26.94,$3.05B,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/athm
ALV,"Autoliv, Inc.",114.05,$10.05B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alv
AN,"AutoNation, Inc.",47.97,$5.14B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/an
AZO,"AutoZone, Inc.",803.06,$23.98B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/azo
AVB,"AvalonBay Communities, Inc.",185.09,$25.36B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/avb
AGR,"Avangrid, Inc.",40.51,$10.22B,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/agr
ACP,Avenue Income Credit Strategies Fund,10.92,$142.77M,2011,n/a,n/a,http://www.nasdaq.com/symbol/acp
AVY,Avery Dennison Corporation,70.99,$6.35B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/avy
AVG,AVG Technologies N.V.,19.47,$1.02B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/avg
AVH,Avianca Holdings S.A.,4.79,$596.95M,2013,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/avh
AVA,Avista Corporation,40.26,$2.52B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ava
AV,Aviva plc,13.01,$26.28B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/av
AVV,Aviva plc,26.41,n/a,2011,Finance,Life Insurance,http://www.nasdaq.com/symbol/avv
AVT,"Avnet, Inc.",44.02,$5.78B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/avt
AVP,"Avon Products, Inc.",4.28,$1.86B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/avp
AVX,AVX Corporation,12.26,$2.05B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/avx
AXTA,Axalta Coating Systems Ltd.,28.6,$6.82B,2014,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/axta
AXLL,Axiall Corporation,21.51,$1.52B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/axll
AXS,Axis Capital Holdings Limited,54.46,$5.17B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/axs
AXS^C,Axis Capital Holdings Limited,26.3999,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^c
AXS^D,Axis Capital Holdings Limited,25.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^d
AZUR,"Azure Midstream Partners, LP",1.62,$35.27M,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/azur
AZZ,AZZ Inc.,56.22,$1.45B,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/azz
BGS,"B&G Foods, Inc.",33.73,$1.96B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bgs
BW,Babcock,20.88,$1.09B,2015,Capital Goods,Building Products,http://www.nasdaq.com/symbol/bw
MCI,Babson Capital Corporate Investors,17.1,$332.25M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mci
BGH,Babson Capital Global Short Duration High Yield Fund,16.72,$335.37M,2012,n/a,n/a,http://www.nasdaq.com/symbol/bgh
MPV,Babson Capital Participation Investors,14.19,$145.58M,1988,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/mpv
BMI,"Badger Meter, Inc.",65.25,$947.58M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bmi
BHI,Baker Hughes Incorporated,44.68,$19.56B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhi
BBN,BalckRock Taxable Municipal Bond Trust,22.65,$1.29B,2010,n/a,n/a,http://www.nasdaq.com/symbol/bbn
BLL,Ball Corporation,70.24,$9.95B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bll
BGE^B,Baltimore Gas & Electric Company,26.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bge^b
BANC,"Banc of California, Inc.",16.1,$617.97M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc
BANC^C,"Banc of California, Inc.",26.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^c
BANC^D,"Banc of California, Inc.",25.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^d
BANC^E,"Banc of California, Inc.",25.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^e
BOCA.CL,"Banc of California, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/boca.cl
BBVA,Banco Bilbao Viscaya Argentaria S.A.,6.79,$43.23B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bbva
BBD,Banco Bradesco Sa,7.08,$35.7B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbd
BBDO,Banco Bradesco Sa,8.24,$41.55B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbdo
BCH,Banco De Chile,62.67,$10.04B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bch
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",23.55,$917.72M,1992,Finance,Commercial Banks,http://www.nasdaq.com/symbol/blx
BSBR,Banco Santander Brasil SA,4.59,$34.57B,2009,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsbr
BSAC,Banco Santander Chile,18.84,$8.88B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsac
SAN,"Banco Santander, S.A.",4.42,$63.28B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/san
SAN^A,"Banco Santander, S.A.",25.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^a
SAN^B,"Banco Santander, S.A.",19.79,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^b
SAN^C,"Banco Santander, S.A.",26.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^c
SAN^I,"Banco Santander, S.A.",25.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^i
CIB,BanColombia S.A.,31.48,$7.57B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cib
BXS,"BancorpSouth, Inc.",20.85,$1.96B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bxs
BAC,Bank of America Corporation,13.68,$141.25B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac
BAC.WS.A,Bank of America Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.a
BAC.WS.B,Bank of America Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.b
BAC^C,Bank of America Corporation,26.09,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^c
BAC^D,Bank of America Corporation,25.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^d
BAC^E,Bank of America Corporation,21.6694,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^e
BAC^I,Bank of America Corporation,26.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^i
BAC^L,Bank of America Corporation,1138.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^l
BAC^W,Bank of America Corporation,26.79,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^w
BAC^Y,Bank of America Corporation,26.75,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^y
BAC^Z,Bank of America Corporation,25.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^z
BML^G,Bank of America Corporation,17.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^g
BML^H,Bank of America Corporation,17.9799,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^h
BML^I,Bank of America Corporation,25.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^i
BML^J,Bank of America Corporation,22.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^j
BML^L,Bank of America Corporation,21.18,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^l
BOH,Bank of Hawaii Corporation,67.8,$2.92B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boh
BMO,Bank Of Montreal,58.8,$37.82B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bmo
BK,Bank Of New York Mellon Corporation (The),37.28,$40.11B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bk
BK^C,Bank Of New York Mellon Corporation (The),25.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bk^c
BNS,Bank of Nova Scotia (The),47.06,$56.59B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bns
RATE,"Bankrate, Inc.",9.03,$878.91M,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/rate
BKU,"BankUnited, Inc.",34.55,$3.6B,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bku
BCS,Barclays PLC,8.75,$36.76B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bcs
BCS^,Barclays PLC,25.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^
BCS^A,Barclays PLC,25.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^a
BCS^C,Barclays PLC,25.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^c
BCS^D,Barclays PLC,25.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^d
BNED,"Barnes & Noble Education, Inc",9.95,$471.65M,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bned
BKS,"Barnes & Noble, Inc.",12.24,$914.25M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bks
B,"Barnes Group, Inc.",34.85,$1.88B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b
CUDA,"Barracuda Networks, Inc.",14.26,$757.24M,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/cuda
ABX,Barrick Gold Corporation,13.56,$15.8B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/abx
BAS,"Basic Energy Services, Inc.",2.73,$115.19M,2005,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/bas
BXLT,Baxalta Incorporated,40,$27.25B,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bxlt
BAX,Baxter International Inc.,40.11,$21.98B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax
BTE,Baytex Energy Corp,3.8,$799M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bte
BBT,BB&T Corporation,33.69,$26.29B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbt
BBT^D,BB&T Corporation,25.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^d
BBT^E,BB&T Corporation,25.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^e
BBT^F,BB&T Corporation,25.074,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^f
BBT^G,BB&T Corporation,25.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^g
BBT^H,BB&T Corporation,25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^h
BFR,BBVA Banco Frances S.A.,20.6,$3.69B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bfr
BBX,BBX Capital Corporation,15.17,$248.7M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bbx
BCE,"BCE, Inc.",44.82,$38.9B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bce
TZF.CL,"Bear Stearns Depositor, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tzf.cl
BZH,"Beazer Homes USA, Inc.",8.25,$273.01M,1994,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/bzh
BDX,"Becton, Dickinson and Company",149.13,$31.59B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdx
BDC,Belden Inc,58.73,$2.47B,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/bdc
BXE,Bellatrix Exploration Ltd,0.9675,$185.73M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bxe
BEL,Belmond Ltd.,9.27,$1.11B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/bel
BMS,"Bemis Company, Inc.",51.88,$4.91B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bms
BHE,"Benchmark Electronics, Inc.",22.2,$1.11B,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/bhe
BRK.A,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brk.a
BRK.B,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brk.b
BHLB,"Berkshire Hills Bancorp, Inc.",26.54,$824.83M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/bhlb
BBY,"Best Buy Co., Inc.",31.29,$10.12B,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/bby
BGCA,"BGC Partners, Inc.",26.3002,n/a,2012,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgca
BHP,BHP Billiton Limited,25.64,$41.17B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/bhp
BBL,BHP Billiton plc,22.47,$59.78B,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/bbl
BIG,"Big Lots, Inc.",44.22,$2.19B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/big
BH,Biglari Holdings Inc.,366.89,$758.31M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bh
BBG,Bill Barrett Corporation,5.68,$283.17M,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbg
BIOA,BioAmber Inc.,4.27,$122.9M,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bioa
BIOA.WS,BioAmber Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bioa.ws
BIO,"Bio-Rad Laboratories, Inc.",133.92,$3.93B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/bio
BIO.B,"Bio-Rad Laboratories, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bio.b
BITA,Bitauto Holdings Limited,24.75,$1.57B,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/bita
BKH,Black Hills Corporation,59.02,$3.02B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/bkh
BKHU,Black Hills Corporation,66.69,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/bkhu
BKFS,"Black Knight Financial Services, Inc.",29.04,$4.47B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bkfs
BSM,"Black Stone Minerals, L.P.",13.98,$2.68B,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bsm
BJZ,Blackrock California Municipal 2018 Term Trust,15.07,$96.95M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bjz
BFZ,BlackRock California Municipal Income Trust,16.2601,$518.28M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bfz
CII,Blackrock Capital and Income Strategies Fund Inc,13.19,$581.96M,2004,n/a,n/a,http://www.nasdaq.com/symbol/cii
BHK,Blackrock Core Bond Trust,13.15,$355.6M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bhk
HYT,"Blackrock Corporate High Yield Fund, Inc.",9.98,$353.47M,2003,n/a,n/a,http://www.nasdaq.com/symbol/hyt
BTZ,BlackRock Credit Allocation Income Trust,12.43,$1.34B,2006,n/a,n/a,http://www.nasdaq.com/symbol/btz
DSU,"Blackrock Debt Strategies Fund, Inc.",3.45,$374.06M,1998,n/a,n/a,http://www.nasdaq.com/symbol/dsu
BHL,Blackrock Defined Opportunity Credit Trust,13.02,$117.75M,2008,n/a,n/a,http://www.nasdaq.com/symbol/bhl
BGR,BlackRock Energy and Resources Trust,12.85,$382.5M,2004,n/a,n/a,http://www.nasdaq.com/symbol/bgr
BDJ,Blackrock Enhanced Equity Dividend Trust,7.35,$1.32B,2005,n/a,n/a,http://www.nasdaq.com/symbol/bdj
EGF,"Blackrock Enhanced Government Fund, Inc",13.51,$133.74M,2005,n/a,n/a,http://www.nasdaq.com/symbol/egf
